masv,mahp,diem
5837,020,5.3
5837,002,4.9
5837,022,7.1
5837,005,4.5
5837,004,7.8
5838,012,7.9
5838,019,9.7
5838,001,5.7
5838,015,7.2
5838,020,7.6
5838,018,6.8
5839,019,6.5
5839,003,6.0
5840,021,7.5
5840,002,5.5
5840,020,7.7
5840,022,7.5
5840,016,7.8
5840,015,8.4
5841,013,6.9
5841,015,8.3
5842,017,4.3
5842,012,6.6
5842,014,5.4
5843,007,4.8
5843,016,4.0
5843,015,9.2
5844,008,6.6
5844,002,8.8
5845,018,8.2
5845,005,8.2
5845,019,8.2
5845,014,5.4
5846,015,4.7
5846,003,6.7
5846,007,9.0
5846,020,6.6
5846,004,9.1
5847,013,6.5
5847,017,9.9
5848,016,9.1
5848,022,8.8
5848,002,9.4
5848,010,8.7
5848,006,6.5
5848,004,5.5
5849,007,4.3
5849,009,6.0
5849,016,9.7
5849,003,4.8
5849,001,4.7
5849,011,5.0
5850,007,8.1
5850,022,5.2
5851,006,5.4
5851,019,5.9
5851,012,6.3
5851,001,9.1
5852,019,9.6
5852,004,9.3
5852,021,6.3
5852,002,9.4
5853,017,4.1
5853,009,5.8
5853,015,5.1
5853,010,7.1
5853,005,9.9
5854,022,4.7
5854,015,7.1
5854,019,4.8
5855,017,7.7
5855,001,8.8
5856,019,6.3
5856,008,5.0
5856,006,7.0
5856,012,4.5
5856,002,5.4
5857,005,7.5
5857,011,6.2
5858,009,6.1
5858,017,5.1
5858,005,9.8
5858,004,5.8
5858,001,6.5
5858,022,6.7
5859,005,8.3
5859,016,7.3
5860,006,9.6
5860,008,5.0
5861,002,4.5
5861,006,7.6
5861,019,8.3
5861,004,5.1
5861,005,7.2
5862,017,7.7
5862,018,4.6
5862,014,7.0
5862,022,4.8
5862,012,7.7
5862,013,5.0
5863,004,5.7
5863,018,6.5
5863,015,4.8
5863,006,8.6
5864,003,7.1
5864,009,8.1
5864,008,7.8
5865,022,9.4
5865,001,6.0
5865,008,8.3
5865,021,4.4
5865,005,9.4
5865,012,7.6
5866,007,6.9
5866,017,9.3
5866,014,4.8
5866,022,9.6
5866,004,7.7
5866,009,7.1
5867,002,7.7
5867,012,7.7
5867,001,7.6
5867,006,4.3
5868,018,9.8
5868,004,5.9
5868,001,6.8
5869,014,6.3
5869,012,5.8
5869,017,5.2
5869,016,4.4
5870,006,9.5
5870,001,8.3
5870,012,6.2
5870,014,6.0
5871,011,6.9
5871,010,5.7
5871,014,7.3
5872,006,6.8
5872,001,5.4
5873,014,6.3
5873,022,4.8
5873,021,9.1
5873,002,5.1
5874,008,6.0
5874,002,7.8
5874,022,6.6
5874,021,8.4
5874,019,5.1
5874,007,5.6
5875,005,4.6
5875,022,5.9
5876,010,5.8
5876,009,6.7
5876,008,9.7
5876,011,8.6
5876,020,5.2
5876,021,4.8
5877,020,8.9
5877,002,6.8
5877,019,7.0
5877,013,8.1
5877,005,5.4
5878,016,7.4
5878,015,6.6
5878,001,9.0
5879,009,4.6
5879,011,8.4
5879,012,4.0
5880,001,8.4
5880,003,4.8
5880,008,7.1
5880,018,9.0
5881,009,10.0
5881,004,6.8
5881,017,8.2
5881,022,5.6
5881,008,4.8
5881,005,9.1
5882,019,6.6
5882,005,6.7
5882,014,7.3
5883,021,5.2
5883,002,7.4
5883,010,5.2
5884,004,4.1
5884,015,7.7
5885,021,5.2
5885,020,7.2
5885,005,6.8
5885,013,8.5
5885,009,8.0
5886,002,6.1
5886,014,8.9
5886,012,4.3
5886,022,7.6
5886,020,7.3
5887,011,5.5
5887,006,4.8
5887,015,9.9
5887,007,9.6
5887,010,8.3
5888,021,9.0
5888,018,5.5
5888,003,7.3
5888,017,4.5
5888,009,4.2
5888,006,7.8
5889,022,4.3
5889,002,5.0
5889,008,7.9
5889,003,7.6
5889,018,4.7
5889,020,5.0
5890,022,4.6
5890,021,9.1
5890,003,8.9
5890,011,9.2
5890,007,4.1
5891,015,4.2
5891,017,7.9
5891,016,6.8
5891,002,5.5
5892,004,6.5
5892,017,9.0
5892,002,4.8
5892,012,8.2
5892,001,8.2
5892,018,8.8
5893,014,4.1
5893,015,9.8
5893,002,7.0
5894,021,6.0
5894,020,7.3
5894,005,4.0
5894,006,4.9
5894,012,10.0
5895,001,6.2
5895,005,9.2
5895,004,8.0
5895,003,5.1
5895,011,7.5
5896,012,7.7
5896,007,5.8
5896,002,9.4
5897,016,4.3
5897,022,5.5
5897,018,9.1
5898,015,5.1
5898,012,5.7
5898,014,5.8
5899,003,4.2
5899,008,4.7
5899,009,8.9
5899,021,8.2
5899,007,4.9
5899,013,8.8
5900,017,5.0
5900,021,6.9
5900,013,7.8
5900,006,6.7
5900,004,7.9
5900,005,8.3
5901,014,9.9
5901,004,8.5
5901,008,4.2
5901,010,7.8
5901,006,5.4
5901,017,7.9
5902,016,7.3
5902,018,6.8
5902,022,9.0
5902,009,9.0
5902,004,8.1
5902,006,4.5
5903,019,6.1
5903,014,7.5
5903,012,6.3
5904,016,6.1
5904,006,6.1
5904,019,6.6
5904,003,6.2
5905,011,8.0
5905,019,7.5
5905,002,5.9
5905,001,7.2
5905,017,5.1
5905,021,5.6
5906,017,9.4
5906,016,7.9
5906,007,8.4
5907,008,6.2
5907,018,5.2
5907,021,7.5
5907,006,6.7
5907,019,8.5
5907,012,4.0
5908,014,6.7
5908,018,9.4
5908,017,9.1
5908,012,6.6
5908,002,4.9
5908,021,8.4
5909,009,5.4
5909,008,4.3
5909,006,4.5
5909,017,4.6
5910,009,6.0
5910,002,4.4
5910,001,7.4
5910,018,9.4
5910,014,5.3
5910,016,8.8
5911,011,8.5
5911,020,4.4
5912,001,8.5
5912,010,6.3
5912,016,8.0
5912,008,6.8
5913,021,5.0
5913,011,4.8
5913,007,6.1
5913,012,5.0
5914,015,9.0
5914,011,4.6
5914,004,6.1
5914,022,9.2
5914,021,4.6
5914,017,4.2
5915,001,6.5
5915,011,7.1
5915,019,4.0
5915,004,7.0
5916,011,7.8
5916,017,4.9
5916,010,6.5
5916,005,8.6
5916,009,8.3
5916,008,8.1
5917,008,8.1
5917,011,8.3
5917,020,5.7
5917,016,6.2
5918,021,4.0
5918,014,8.3
5918,003,6.0
5918,013,4.6
5918,009,8.4
5919,020,7.8
5919,003,9.3
5919,002,9.4
5919,009,6.3
5919,015,9.0
5919,004,9.9
5920,011,4.8
5920,014,4.7
5920,006,5.4
5920,022,8.3
5921,007,4.7
5921,018,7.3
5922,009,4.3
5922,008,7.5
5922,003,8.7
5922,010,7.1
5922,011,6.3
5922,016,7.9
5923,008,8.8
5923,022,5.5
5923,011,7.8
5924,008,5.6
5924,013,6.4
5924,018,7.5
5925,008,9.4
5925,019,9.3
5925,020,5.1
5925,011,6.9
5926,001,4.1
5926,008,5.5
5926,022,4.3
5926,016,8.6
5927,005,9.5
5927,016,6.1
5927,015,4.4
5927,011,9.7
5927,022,9.7
5928,015,9.4
5928,016,4.9
5928,021,5.0
5929,004,5.2
5929,007,8.1
5930,014,6.8
5930,019,5.0
5931,014,4.3
5931,010,8.5
5931,006,8.4
5931,009,6.4
5931,019,7.4
5932,021,8.8
5932,019,6.4
5932,003,9.0
5932,010,9.4
5932,007,10.0
5933,016,8.8
5933,017,4.1
5934,004,5.5
5934,022,5.1
5935,018,8.8
5935,022,7.2
5935,002,7.5
5935,007,4.9
5935,010,7.4
5936,011,7.6
5936,014,8.4
5936,010,7.1
5936,002,9.3
5936,009,4.5
5936,007,9.2
5937,015,8.0
5937,009,9.5
5937,006,5.0
5937,002,5.4
5937,014,5.7
5938,012,9.5
5938,018,5.7
5938,019,6.3
5938,013,4.7
5939,007,4.7
5939,005,5.0
5939,014,8.2
5939,010,8.8
5940,009,7.8
5940,019,7.0
5940,005,4.1
5941,006,8.7
5941,001,4.7
5941,007,5.7
5942,017,4.0
5942,007,7.8
5942,002,5.5
5943,001,8.9
5943,002,4.6
5943,008,7.9
5944,004,6.5
5944,017,4.5
5944,015,6.4
5944,010,8.0
5944,012,7.3
5945,017,8.8
5945,009,4.8
5945,008,9.8
5945,015,7.0
5946,015,6.0
5946,022,6.8
5947,008,5.7
5947,004,7.0
5947,011,5.2
5948,003,4.1
5948,007,7.9
5948,002,9.2
5948,018,9.0
5948,004,9.4
5949,018,5.5
5949,011,8.3
5949,020,9.1
5949,017,4.3
5950,007,8.1
5950,008,7.5
5950,017,8.9
5950,002,8.5
5950,015,9.4
5950,003,6.7
5951,020,5.4
5951,021,6.3
5951,014,6.9
5952,022,8.0
5952,004,6.0
5952,009,8.7
5952,006,9.0
5952,012,6.7
5952,007,8.9
5953,016,8.6
5953,021,8.0
5953,017,7.7
5953,003,9.0
5953,020,7.6
5954,019,6.6
5954,015,9.3
5954,008,7.7
5955,013,8.1
5955,021,9.4
5956,015,7.7
5956,017,6.0
5956,018,4.4
5957,012,9.0
5957,006,6.2
5957,022,5.9
5958,019,9.1
5958,013,6.3
5958,003,8.9
5958,018,9.2
5958,015,7.2
5958,020,9.2
5959,012,9.8
5959,021,7.9
5959,011,5.4
5959,001,4.5
5959,003,6.1
5959,017,6.6
5960,004,8.7
5960,003,7.5
5960,020,5.3
5961,012,6.4
5961,002,6.2
5962,001,8.3
5962,008,7.3
5963,006,8.9
5963,008,8.5
5963,001,5.7
5963,020,6.7
5964,009,7.3
5964,014,6.6
5965,009,8.2
5965,006,4.3
5965,001,4.4
5965,011,6.8
5966,018,6.9
5966,015,7.9
5966,010,4.5
5966,017,6.5
5966,004,9.6
5967,017,4.0
5967,013,6.2
5967,009,7.8
5967,020,9.8
5967,002,9.2
5967,007,9.9
5968,016,6.7
5968,014,8.3
5969,003,9.1
5969,015,4.5
5970,011,8.9
5970,007,6.3
5970,010,6.6
5970,014,6.0
5970,002,10.0
5971,002,7.2
5971,016,8.6
5971,018,9.3
5971,005,8.8
5971,021,9.4
5971,015,6.8
5972,014,7.5
5972,006,7.5
5972,016,7.4
5972,001,7.5
5972,022,6.3
5973,020,9.4
5973,015,6.4
5973,016,4.6
5973,002,4.1
5974,009,5.6
5974,016,4.4
5974,022,9.7
5974,006,7.0
5974,018,9.5
5974,003,9.7
5975,013,4.2
5975,009,7.9
5975,020,4.1
5975,019,8.9
5976,021,9.5
5976,007,6.2
5977,022,8.9
5977,009,9.3
5977,012,5.0
5977,016,9.8
5978,005,9.6
5978,021,4.9
5978,003,4.7
5978,014,9.0
5978,006,5.9
5979,003,8.1
5979,006,5.0
5979,004,4.7
5980,003,9.3
5980,017,6.3
5980,016,5.1
5981,005,8.5
5981,011,5.3
5982,009,6.7
5982,007,8.9
5983,006,5.9
5983,015,7.7
5983,018,5.8
5983,009,4.5
5983,007,5.6
5984,003,4.1
5984,007,4.5
5984,014,5.7
5985,002,7.0
5985,004,5.9
5986,013,7.9
5986,016,8.5
5986,012,9.0
5987,006,5.0
5987,009,6.0
5988,021,9.3
5988,003,8.1
5988,002,8.2
5989,017,4.9
5989,012,6.5
5989,022,6.9
5989,016,4.9
5990,017,7.6
5990,022,4.0
5990,011,8.8
5990,003,4.1
5991,003,7.1
5991,014,9.2
5991,004,7.9
5991,009,8.7
5991,006,5.5
5992,009,9.4
5992,002,6.4
5992,004,5.5
5992,005,8.2
5993,015,6.2
5993,012,6.2
5993,020,8.2
5994,006,6.6
5994,009,9.3
5994,010,4.0
5995,008,6.4
5995,005,8.3
5995,013,6.1
5995,014,7.7
5995,010,7.5
5995,021,4.2
5996,017,7.2
5996,009,7.1
5996,007,8.1
5997,019,4.1
5997,003,4.9
5997,009,9.3
5998,013,8.4
5998,017,9.8
5998,022,8.4
5998,021,7.3
5998,001,6.0
5999,001,8.0
5999,013,8.3
5999,017,7.8
6000,002,8.1
6000,022,5.7
6000,021,8.7
6000,007,4.8
6000,003,7.2
6001,015,8.7
6001,001,9.9
6002,021,4.3
6002,003,4.2
6002,015,9.8
6002,006,8.8
6002,001,4.6
6002,018,6.2
6003,020,9.7
6003,017,9.3
6003,004,4.3
6003,018,9.1
6004,014,7.7
6004,008,4.7
6004,012,5.4
6004,003,8.3
6005,017,9.7
6005,011,4.5
6005,021,4.1
6005,020,5.6
6005,018,9.7
6006,014,5.1
6006,004,9.0
6006,017,7.1
6006,001,5.3
6006,006,8.6
6007,005,5.3
6007,011,8.0
6007,020,8.5
6007,014,4.2
6007,006,7.7
6008,018,4.5
6008,009,7.5
6008,006,6.8
6009,006,9.9
6009,002,5.7
6009,005,9.9
6009,004,5.3
6009,001,5.7
6009,008,8.9
6010,008,4.8
6010,021,6.5
6010,012,9.3
6011,012,6.7
6011,006,9.6
6011,019,9.0
6011,016,6.7
6012,009,6.6
6012,011,8.6
6012,008,5.3
6012,018,7.3
6012,005,4.2
6013,016,8.9
6013,020,7.3
6013,006,6.4
6013,014,5.2
6013,001,5.5
6014,006,5.1
6014,009,4.9
6014,014,8.1
6014,011,5.5
6014,020,8.9
6014,013,4.6
6015,006,8.2
6015,020,6.8
6015,019,7.9
6015,002,4.8
6015,010,6.2
6015,017,9.4
6016,007,6.8
6016,019,4.4
6017,009,5.5
6017,014,8.4
6017,021,4.2
6017,004,9.6
6018,010,9.7
6018,001,4.3
6019,019,6.1
6019,003,6.9
6019,005,8.8
6019,013,6.6
6019,002,6.2
6019,021,4.6
6020,012,7.0
6020,014,5.1
6020,010,6.6
6020,019,9.6
6020,021,6.3
6020,003,5.8
6021,006,6.0
6021,004,6.2
6021,010,7.3
6022,011,6.7
6022,016,7.6
6022,018,6.8
6022,001,7.6
6022,022,8.9
6022,006,6.8
6023,022,7.5
6023,012,5.0
6023,017,6.6
6023,011,9.3
6023,019,9.4
6024,018,4.0
6024,020,6.0
6024,001,7.0
6025,014,6.0
6025,010,9.6
6025,019,7.2
6025,017,4.5
6025,005,9.8
6025,018,5.1
6026,021,6.9
6026,006,7.8
6027,010,6.1
6027,011,9.9
6028,004,6.5
6028,016,5.3
6028,017,4.4
6029,020,5.3
6029,018,4.7
6029,002,8.1
6029,014,5.7
6030,012,8.1
6030,009,7.4
6030,014,5.3
6031,020,8.9
6031,010,5.9
6032,008,9.2
6032,013,7.4
6033,005,7.6
6033,004,5.4
6033,009,8.1
6034,005,9.5
6034,010,5.4
6035,014,5.3
6035,018,9.8
6035,021,8.0
6036,002,9.9
6036,016,6.3
6036,012,4.7
6037,007,7.6
6037,019,5.1
6038,018,8.4
6038,004,8.4
6038,003,7.0
6038,008,7.6
6039,005,4.7
6039,001,9.5
6039,008,5.9
6039,019,7.3
6040,007,6.9
6040,018,5.4
6041,016,5.8
6041,007,7.0
6041,006,5.3
6041,010,5.9
6041,001,9.2
6041,021,5.9
6042,002,6.0
6042,022,7.0
6042,011,7.8
6043,020,5.3
6043,016,4.5
6043,004,6.9
6044,019,6.4
6044,005,4.4
6044,016,4.7
6045,001,9.8
6045,015,8.8
6046,003,8.0
6046,022,6.2
6046,015,6.6
6046,001,4.6
6047,021,5.4
6047,011,5.1
6048,003,7.4
6048,012,8.3
6048,006,5.9
6049,020,6.9
6049,017,4.4
6049,005,6.2
6049,018,8.1
6050,022,7.6
6050,013,8.3
6050,015,4.2
6050,014,8.5
6050,005,8.3
6050,019,6.8
6051,011,7.6
6051,003,7.4
6051,006,5.5
6052,020,6.6
6052,013,5.4
6052,006,5.0
6053,016,6.6
6053,010,5.0
6053,009,9.0
6054,011,7.3
6054,001,6.8
6054,008,6.2
6054,005,8.6
6054,010,7.8
6055,001,6.9
6055,019,9.2
6055,009,8.6
6055,006,6.1
6055,016,8.0
6056,020,9.9
6056,007,7.2
6057,001,9.5
6057,018,4.0
6057,009,9.8
6057,021,6.9
6058,018,9.0
6058,011,9.9
6058,001,5.2
6059,007,5.4
6059,019,9.0
6059,017,7.7
6059,022,9.2
6060,010,5.0
6060,009,7.1
6060,001,9.5
6060,017,8.8
6060,013,7.0
6061,003,4.3
6061,013,6.3
6061,002,7.0
6061,007,9.6
6062,020,5.6
6062,004,9.6
6062,008,9.4
6062,015,4.8
6063,007,5.1
6063,016,7.9
6064,006,9.4
6064,012,7.4
6064,014,4.6
6064,008,7.8
6064,007,7.0
6065,002,4.5
6065,001,4.8
6065,015,6.5
6065,018,7.9
6065,020,7.4
6066,007,6.2
6066,019,6.8
6066,009,8.2
6066,022,8.1
6066,005,7.6
6066,012,8.8
6067,020,7.7
6067,019,6.2
6068,005,6.1
6068,011,5.1
6068,010,8.9
6068,018,5.4
6068,013,5.9
6069,016,5.0
6069,014,7.0
6069,002,4.1
6070,019,7.3
6070,018,8.4
6070,012,4.1
6070,013,5.1
6070,005,4.9
6071,019,4.7
6071,005,4.7
6071,011,8.9
6072,001,7.3
6072,017,4.3
6072,018,8.5
6073,008,5.2
6073,015,5.3
6073,004,9.6
6073,014,6.1
6074,014,9.2
6074,004,5.0
6074,018,9.3
6074,013,7.2
6074,021,5.7
6074,019,4.8
6075,004,5.5
6075,006,9.5
6076,002,7.0
6076,007,8.3
6076,012,6.9
6076,003,6.2
6076,020,4.6
6076,004,6.9
6077,022,7.9
6077,020,8.9
6077,018,6.8
6077,006,5.2
6077,011,7.8
6078,006,8.7
6078,020,8.1
6078,011,7.5
6078,007,4.5
6078,017,6.8
6078,010,5.7
6079,001,6.0
6079,022,6.7
6079,015,4.4
6079,008,8.8
6079,021,8.7
6080,014,4.8
6080,009,4.8
6080,002,6.9
6080,012,6.6
6080,015,9.9
6080,021,9.9
6080,019,5.6
6081,003,4.9
6081,007,9.3
6081,017,7.9
6081,009,5.3
6081,014,6.1
6082,008,8.2
6082,009,5.6
6082,005,9.0
6082,001,4.5
6082,019,7.3
6082,010,8.5
6083,021,9.4
6083,014,9.1
6084,016,8.4
6084,017,9.8
6084,014,8.9
6084,005,6.7
6085,005,4.7
6085,008,7.2
6085,011,7.0
6085,015,9.3
6085,016,6.0
6086,011,6.7
6086,010,6.8
6087,021,5.7
6087,012,5.4
6087,009,5.1
6087,015,9.5
6087,013,5.1
6087,008,4.3
6088,009,8.9
6088,019,6.3
6088,006,9.4
6088,015,5.8
6088,020,9.0
6089,011,7.1
6089,002,5.9
6089,013,6.9
6089,012,4.4
6090,002,4.1
6090,013,8.3
6090,005,7.0
6090,016,4.1
6090,004,7.2
6091,001,7.2
6091,007,5.1
6091,012,9.6
6091,008,7.8
6091,011,6.6
6092,016,8.0
6092,020,7.2
6093,021,5.7
6093,015,6.7
6094,007,4.3
6094,002,9.6
6095,006,6.9
6095,002,5.1
6096,004,6.6
6096,022,6.3
6096,001,7.4
6096,011,8.8
6096,005,9.3
6096,012,5.7
6097,007,4.5
6097,006,6.8
6097,014,9.9
6098,009,6.0
6098,001,7.2
6098,011,9.5
6099,011,8.3
6099,002,5.8
6099,009,9.3
6099,007,7.6
6099,022,8.6
6100,015,8.5
6100,012,7.7
6100,016,6.5
6100,002,8.7
6100,020,7.1
6100,019,6.0
6101,007,5.5
6101,014,8.8
6101,006,7.8
6102,018,7.4
6102,011,8.1
6102,006,9.4
6102,017,9.1
6102,016,5.9
6103,007,8.3
6103,002,9.7
6103,020,8.0
6103,016,4.7
6103,012,4.2
6104,005,4.9
6104,010,7.7
6105,003,7.3
6105,006,6.0
6105,007,9.2
6105,010,4.4
6105,002,4.1
6105,021,5.6
6106,003,4.6
6106,002,6.1
6106,018,5.5
6107,009,6.3
6107,015,4.7
6107,008,8.3
6107,010,4.3
6107,007,4.7
6108,004,7.5
6108,016,5.4
6108,005,9.9
6108,021,7.5
6108,019,4.9
6108,006,6.1
6109,001,9.1
6109,002,8.2
6109,022,9.6
6110,020,6.1
6110,018,8.8
6110,005,7.9
6110,012,7.3
6110,014,8.2
6111,010,9.2
6111,012,9.5
6111,022,9.3
6112,019,4.2
6112,004,9.8
6112,002,7.9
6112,008,4.3
6112,001,4.9
6112,021,5.2
6113,009,8.1
6113,019,10.0
6113,022,4.5
6113,011,5.8
6113,018,4.7
6113,014,7.8
6114,016,9.5
6114,020,10.0
6114,008,9.7
6114,001,8.3
6114,010,8.1
6114,005,4.7
6115,013,9.2
6115,020,7.7
6115,008,4.6
6116,009,8.2
6116,014,8.5
6116,016,5.6
6117,009,5.7
6117,003,9.1
6117,020,6.1
6117,013,4.4
6118,017,4.8
6118,011,9.7
6118,014,6.1
6119,002,4.9
6119,009,9.0
6119,017,7.0
6120,008,9.3
6120,018,8.6
6120,011,7.4
6120,017,5.7
6120,010,6.7
6121,007,9.5
6121,019,7.3
6121,004,5.9
6122,021,8.9
6122,011,6.4
6122,020,9.8
6122,004,7.4
6122,006,9.7
6122,002,8.0
6123,011,5.2
6123,018,7.5
6123,019,5.6
6124,017,5.7
6124,002,4.4
6125,003,9.0
6125,018,5.4
6126,022,8.5
6126,021,6.5
6127,021,4.1
6127,022,7.7
6128,017,8.4
6128,006,4.8
6129,009,9.3
6129,014,9.9
6129,001,8.1
6129,013,6.5
6129,011,5.5
6130,009,4.9
6130,001,6.8
6131,022,7.9
6131,010,5.9
6131,005,8.5
6131,019,9.9
6132,018,7.0
6132,010,7.1
6132,013,9.5
6133,019,8.8
6133,021,7.6
6133,020,9.1
6134,021,4.1
6134,003,8.9
6134,015,8.2
6134,004,6.0
6134,020,8.4
6135,005,5.1
6135,006,6.8
6135,001,4.2
6135,020,6.4
6135,010,4.5
6135,019,5.9
6136,003,6.7
6136,008,8.8
6136,004,8.8
6136,005,6.9
6136,020,9.1
6137,022,5.9
6137,012,8.9
6137,008,7.1
6137,002,7.3
6137,017,6.8
6138,016,6.7
6138,017,6.9
6138,012,4.1
6139,020,6.1
6139,009,4.4
6139,019,6.4
6139,001,8.4
6139,004,6.8
6139,008,6.1
6140,001,5.2
6140,004,9.6
6140,017,6.2
6140,016,9.2
6141,002,4.5
6141,007,4.7
6141,013,5.7
6141,003,4.5
6141,010,4.8
6142,009,6.4
6142,021,4.1
6142,014,9.8
6142,005,8.1
6143,015,4.7
6143,001,7.6
6143,002,9.7
6143,010,9.2
6143,022,7.7
6144,006,8.4
6144,007,7.8
6144,014,5.9
6144,010,6.4
6144,002,9.7
6145,007,8.3
6145,008,9.5
6145,005,5.0
6145,010,7.7
6145,016,6.3
6145,013,4.8
6146,018,5.5
6146,004,4.7
6146,006,4.9
6146,009,4.4
6146,013,5.8
6146,005,9.8
6147,003,9.3
6147,012,5.2
6147,020,5.3
6147,011,6.5
6147,015,8.7
6148,018,9.1
6148,010,4.9
6148,002,6.7
6149,015,8.6
6149,009,8.1
6149,017,8.4
6149,008,6.9
6149,003,6.1
6150,022,8.6
6150,008,7.0
6151,012,8.5
6151,016,7.1
6151,003,8.1
6151,011,7.8
6151,001,6.6
6151,002,9.1
6152,022,6.6
6152,008,9.4
6152,013,8.7
6152,012,6.8
6152,002,9.6
6153,015,5.8
6153,022,5.3
6154,011,4.3
6154,014,9.0
6154,013,4.5
6154,022,5.2
6154,012,4.4
6154,010,7.8
6155,015,4.6
6155,001,6.2
6155,006,5.7
6155,002,9.2
6156,019,5.7
6156,003,6.4
6156,006,8.8
6156,012,5.7
6156,017,9.8
6156,021,9.9
6157,021,4.5
6157,012,8.2
6157,006,5.3
6157,008,9.5
6157,018,6.6
6157,019,8.3
6158,015,6.6
6158,004,6.9
6159,011,4.6
6159,002,4.4
6160,007,9.0
6160,002,8.1
6160,015,5.2
6160,003,9.8
6160,020,6.8
6160,012,5.8
6161,020,9.4
6161,018,6.2
6161,022,8.9
6161,008,4.7
6161,005,8.3
6162,015,7.0
6162,007,6.8
6162,005,6.7
6163,010,9.8
6163,001,9.0
6163,004,9.9
6163,006,5.1
6164,008,7.6
6164,006,9.9
6164,007,4.4
6165,006,7.7
6165,018,5.7
6166,005,5.2
6166,007,7.0
6166,022,9.6
6167,005,8.4
6167,011,5.1
6167,006,5.0
6167,015,9.7
6168,007,9.6
6168,012,7.9
6168,016,9.5
6168,020,7.7
6168,015,7.7
6169,006,9.0
6169,007,7.7
6170,004,6.2
6170,010,7.2
6170,017,5.8
6170,021,5.4
6170,001,9.1
6171,016,9.3
6171,022,5.3
6171,009,7.6
6171,021,5.1
6172,021,6.7
6172,012,6.0
6172,020,8.1
6173,019,9.0
6173,016,5.1
6173,017,8.6
6173,002,4.9
6173,008,5.0
6173,010,4.4
6174,007,9.4
6174,009,6.3
6174,014,5.8
6174,004,6.8
6175,012,5.3
6175,009,6.9
6175,010,5.9
6176,019,6.6
6176,018,6.4
6176,022,8.6
6177,022,4.1
6177,019,9.3
6177,005,5.9
6177,012,8.2
6177,016,7.1
6177,002,6.2
6178,009,6.3
6178,003,8.2
6178,012,8.0
6178,017,5.7
6178,013,4.8
6179,020,5.1
6179,014,9.1
6179,021,8.1
6179,007,9.1
6180,014,6.9
6180,021,8.3
6180,004,5.3
6180,008,4.4
6180,013,5.1
6180,011,7.1
6181,006,6.3
6181,005,6.7
6181,009,6.2
6181,022,8.1
6181,008,7.3
6182,011,5.2
6182,021,5.3
6182,005,9.7
6182,012,6.2
6182,016,8.1
6182,007,6.7
6183,011,5.0
6183,021,7.9
6183,008,8.6
6183,022,8.8
6183,013,9.1
6183,001,6.7
6184,020,8.0
6184,016,4.8
6184,005,8.9
6184,015,7.3
6185,011,9.9
6185,021,5.7
6185,013,4.1
6186,001,6.4
6186,007,4.5
6187,002,6.2
6187,001,6.0
6188,016,8.0
6188,011,7.9
6188,002,7.6
6188,005,7.7
6188,007,8.7
6188,020,5.2
6189,001,7.4
6189,013,5.8
6189,020,9.4
6190,016,5.1
6190,003,6.5
6190,012,7.4
6190,009,6.6
6190,021,5.7
6191,006,5.0
6191,009,5.4
6191,021,9.2
6192,003,4.4
6192,011,5.4
6192,019,4.3
6192,005,4.7
6192,022,10.0
6192,009,6.2
6193,017,4.5
6193,006,5.2
6193,021,9.4
6193,004,7.1
6194,007,5.5
6194,008,8.8
6195,007,4.3
6195,020,4.9
6195,001,5.4
6196,003,6.1
6196,009,9.6
6196,006,7.3
6196,004,8.5
6196,008,7.2
6197,022,8.5
6197,015,9.9
6197,004,4.3
6197,005,9.8
6197,001,4.9
6198,007,6.5
6198,020,8.3
6199,004,6.1
6199,020,8.4
6199,010,8.1
6199,021,6.3
6200,021,6.8
6200,002,8.0
6200,022,9.8
6200,006,7.4
6201,002,6.7
6201,005,8.9
6201,008,7.3
6201,003,6.9
6201,007,8.6
6202,022,9.6
6202,006,9.5
6203,009,8.1
6203,014,9.5
6203,004,6.1
6204,014,4.6
6204,016,4.2
6204,007,6.6
6204,012,5.0
6204,019,8.8
6204,006,8.6
6205,008,6.0
6205,002,5.9
6206,015,4.1
6206,008,6.4
6206,010,9.7
6206,020,4.6
6206,014,6.9
6206,007,9.6
6207,012,4.3
6207,006,4.7
6207,004,8.4
6207,016,9.9
6207,013,9.4
6208,014,4.7
6208,004,5.7
6208,017,9.6
6208,003,6.9
6208,019,6.7
6209,013,7.2
6209,005,9.9
6210,021,7.7
6210,005,8.9
6210,019,5.9
6210,014,5.1
6211,011,7.0
6211,002,5.3
6211,014,9.0
6211,017,9.3
6212,005,5.0
6212,020,9.8
6212,021,4.0
6213,002,8.9
6213,001,8.3
6213,004,7.3
6213,015,5.1
6213,012,6.9
6214,020,5.8
6214,003,6.6
6214,015,4.8
6214,019,7.3
6214,017,5.5
6214,004,8.6
6215,016,9.7
6215,014,9.1
6216,019,9.7
6216,001,7.3
6216,018,5.9
6216,007,6.4
6216,015,4.6
6216,017,4.4
6217,013,8.8
6217,001,4.8
6217,011,8.0
6218,004,8.5
6218,013,4.7
6218,017,7.0
6219,021,9.8
6219,013,5.0
6220,012,9.6
6220,010,4.5
6220,021,7.3
6220,020,5.5
6220,003,4.8
6220,001,9.0
6221,020,5.9
6221,014,6.4
6222,019,5.8
6222,018,5.0
6222,004,5.0
6222,016,6.8
6222,006,9.6
6222,005,5.4
6223,017,5.7
6223,015,5.3
6224,004,9.4
6224,002,6.5
6224,011,7.8
6224,009,6.0
6225,003,8.6
